road_id,drain_id,infrastructure_type,data_type,disclaimer,scenario,event_id,flood_depth_m,risk,blocked,assessment_method,routing_cost,crs,model_type,note
drain-proxy-1408,1408,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.28,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-765,765,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4442,4442,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-6686,6686,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4119,4119,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-2036,2036,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4098,4098,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-5695,5695,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.2437,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4900,4900,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-5095,5095,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7169,7169,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-1078,1078,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-927,927,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-2473,2473,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-9427,9427,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4374,4374,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-9522,9522,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.247,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-10112,10112,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-3139,3139,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4111,4111,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-9825,9825,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-107,107,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4241,4241,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
